user,item,rating
2331882,6159398,7
3202003,654331,3
9634105,1262296,4
5423735,5395707,5
9105767,736574,4
6224142,8205564,3
6617416,9918142,3
7679546,7267543,6
6958171,2874844,7
6921003,407360,3
5623650,6968430,2
4208603,5256301,5
6604882,8596774,6
4256776,8250870,4
9719797,6749467,8
6282666,9210889,3
7819740,407360,3
821196,5259846,2
1421052,241703,7
9666353,4054032,6
4585177,4123235,8
9896641,6734539,2
4098638,2392127,2
4063932,8134163,6
921728,9581121,4
5604531,6323146,7
4817648,1754734,2
9162808,4153462,7
7063535,3048669,8
7170317,4294457,7
9644258,4958879,8
2083184,1359405,3
2744893,1133878,6
2628075,7515939,4
3642989,7880000,2
6637263,9085338,5
8945311,8710049,4
8690116,1386164,2
1131179,6263901,6
4549952,6432927,5
2482266,5993503,3
2874284,7410681,3
6626573,8122580,5
5129295,7406199,2
9266076,4972437,6
8560615,5036498,6
9600544,6267437,7
9780236,8087909,2
3357161,9242181,7
492224,9262861,3
4672949,5836689,1
5439985,5535604,7
2634700,8214164,2
9153060,3544596,4
7755118,759748,6
7417277,4877445,6
8163062,2977736,4
2313352,4931379,6
7740863,8339451,7
578999,7244274,3
9936789,3979897,3
3495180,4294457,6
3403335,4647836,6
4174410,4250924,5
2356614,6583741,5
4053323,9927841,5
9850281,1271102,4
5392918,6764525,4
7217054,4498285,5
3130098,9350972,4
2337060,3987272,2
6476146,7788240,7
6341917,2548348,2
7365792,8582016,4
8598641,1465317,2
155662,7335574,7
8176742,4117117,8
7303177,1124293,4
2891943,8138643,7
464223,4457673,3
5956737,3724247,4
9904410,1987221,4
5465783,8899784,4
171576,5315884,2
9367041,5689055,7
1802385,4498285,5
9292848,8216017,5
9384345,10709,2
9985756,2764748,2
9423537,7491521,4
4102186,1982414,1
5922486,2201020,6
7268182,1736429,7
5466869,3064390,5
169753,9265424,3
2349718,614914,1
191109,277410,5
7022197,7218898,8
8772861,3249821,4
5452914,7836236,3
8175980,3693024,5
9507186,5237263,4
6935372,9321532,3
3141964,9370156,5
5685578,7081234,7
967776,8450959,5
5959229,6552107,7
1927115,7937800,2
8660472,436425,3
6292912,5036498,6
4209276,8370799,3
8383667,7952461,1
7820727,7056647,3
2216755,7056647,3
407980,1271102,4
5699779,3270469,4
7459162,691383,4
6373059,1987221,4
5847953,2495971,5
3059219,736574,4
1881254,2201020,6
8250182,2670533,3
972728,5875100,6
1028866,5286577,5
101269,5611521,5
4358436,463210,2
1977652,3590161,5
6889597,96019,7
8723399,6305989,3
7820982,7370068,3
8987986,8095283,7
5805669,3316187,2
2969274,2263104,10
413240,2623627,2
1108805,3871044,4
8737034,7491521,4
401451,8524718,3
6621695,5273506,2
4291322,2241269,5
1472929,8050909,2
2039446,746569,3
5423714,6742482,3
7827097,3475125,4
9121293,2548348,2
7238181,2056945,3
614406,8310112,2
9930890,1856270,8
6323849,3622618,3
6257849,6303371,6
7955631,2253554,1
7766435,4010161,8
9708344,8962502,8
2661890,5261505,2
6083876,3649421,6
4386994,6369563,6
3707668,3189996,7
5348094,8214164,2
5472809,3301752,3
7392152,5600032,3
357157,7223309,2
6548609,37656,3
6297017,6711257,6
3768697,2290421,6
2976921,3249821,4
7957101,9116963,2
4207171,8682635,5
110432,2391199,7
9567629,6809937,4
2519982,1129981,6
6539670,691383,4
7665856,7517797,3
1758986,3048669,8
3122946,7741199,4
4096003,8795029,5
6513312,1987221,3
5286468,7660791,7
6248562,1552869,8
7072763,7264117,3
5255048,9611792,7
8073266,7148556,3
5190022,6161553,5
2264265,7161791,2
4820899,7899380,3
1691102,8312760,2
9971755,5334327,5
6942520,4154554,4
8071387,4508533,2
431099,3784767,4
9967470,5422817,6
7896449,860149,2
5233815,1608107,8
2911688,6369563,6
3879412,1058537,2
9267056,1684219,7
8346440,8122580,5
5316016,7324047,7
684000,4563963,3
6681779,2367695,7
1825737,8803427,3
8995177,584357,3
7925376,372496,1
1217681,8790923,5
9008354,6034642,4
3917214,608892,2
9276122,2917977,5
5482846,362036,5
7131366,3249821,4
3963328,3661994,4
3973814,3693024,4
8155276,9152011,8
3220106,1417081,5
4195916,5526051,9
7870035,4351478,1
7782027,8114902,5
6423068,8803427,3
258029,3022512,8
8738740,5618289,6
6788835,8520600,4
8027558,5286577,4
2119949,241703,7
9628252,5355658,5
6220978,1856270,8
2841737,982300,6
4743276,9715474,1
7325867,5904874,7
1276637,1333382,9
382856,6727504,5
1479485,9187787,4
7976740,1820914,5
5084131,511107,6
8601822,8604962,3
8721362,6399957,6
1104623,584357,3
2587661,6102209,7
2142940,5065092,2
4375888,5540724,7
5634036,9694682,2
6193086,2056945,4
7908496,7503170,9
6157488,7505284,4
4754335,1386791,8
2615477,6393387,4
7644767,2329821,4
9136412,8790923,5
1910633,4294457,6
3717245,7259459,5
352803,3246875,4
9060254,3589264,6
7386106,6032937,6
9100857,8368528,4
6985761,2093740,6
7450977,4423891,3
9050735,7501812,2
9029182,7880000,3
3167927,623799,7
5850921,2004280,5
2740516,1888600,5
8286903,1569460,6
1311785,384918,3
2448312,1271102,4
1691918,944610,5
4246004,5491386,8
3243880,7808187,4
4195916,9134277,7
2289107,37656,3
5786404,8584893,3
4985866,2931631,6
2833736,8216017,5
4564329,1987221,3
7509103,8087909,2
9208555,2253554,2
9938959,7282713,6
4475970,7569483,2
1308351,7391729,2
9486014,2584304,7
3326624,8134931,5
1861449,9265424,3
6777691,5812521,6
4258598,2734590,5
8029692,9127180,3
8467929,2093740,6
4401686,1870840,5
5514835,9370156,5
7908830,6223017,4
471103,2767769,5
4798659,5664346,2
5958434,7161791,2
8407723,4010161,8
4632771,6242825,7
2735721,37656,3
8050968,4123399,6
6233385,7665470,10
8892102,7672202,6
9738127,2253475,7
7411929,1058537,2
7976669,7515939,4
4757015,3840877,2
3719203,8677719,6
1926771,6701164,4
7728139,389432,3
3619395,6792941,3
1303145,3985924,2
9392369,5003791,4
3557512,1924525,2
4061183,4579806,6
447233,6564551,3
7328403,98905,7
3117229,6409924,7
1922812,2278266,6
8673683,3566713,3
1662517,9925104,5
365539,5528910,2
4287363,6572759,3
7496471,3916588,3
1102507,3316187,3
1854552,8592326,5
9841414,4436373,5
5084312,8100846,5
9866290,2064490,6
8180124,2509474,5
5569755,6085530,6
3381352,1630820,4
4675135,4808600,5
5527567,1919304,4
6772038,9417374,2
3190604,4825180,3
6306735,736574,4
7990980,5395707,5
3277217,2685033,4
5310535,9241285,5
6278816,6159398,7
2711459,9815958,4
6990236,241703,7
4736930,6909846,7
1059939,5092584,2
462369,8426816,7
50237,5273506,2
4241098,7505284,4
1967049,8796909,2
4555437,7064465,6
8942155,3987272,2
4211534,2251535,3
6447215,2241269,4
3119848,6134213,2
4768923,9096626,4
934523,1723319,7
5597893,5041124,7
258083,8611791,4
1643638,5114611,5
6029697,2651311,5
2416598,2968585,6
5370056,8312760,2
8502149,3648284,2
5184790,341192,4
3662242,7686401,2
7816205,5993503,3
6371731,5364502,2
1525931,8757599,5
2418446,3117693,3
4653799,3271353,6
3866752,5605221,6
9179159,6242825,7
5116085,2203608,5
1224803,522009,5
8106217,217012,6
3477070,6765257,5
4026566,5256301,5
6253846,7736447,5
8751971,6149028,4
7995445,6583741,5
4069370,9522381,7
9651558,2518942,4
2507642,6957556,1
6175249,160801,5
3599527,7675963,1
3960642,7899380,3
9325748,2717598,8
6497162,6597860,6
4723916,5334327,5
9568788,2840379,4
7445590,7227194,6
3067885,751333,3
3727777,8727926,8
7209476,6161553,5
4687502,8095283,7
2871097,4552582,4
7839224,9515960,5
5837109,562941,4
163267,9210889,3
7679911,7211040,6
8738941,7406199,1
721554,9766337,8
6172101,7358407,6
7569295,9812665,2
923085,8757599,6
8207582,9240827,6
3087190,3132252,8
6728289,4761076,3
9392025,2158715,3
9495518,4666235,4
1486483,6925269,7
8929801,4938470,8
1296215,647092,6
8088848,2329821,4
3638205,7370068,3
2630619,6752339,4
1842128,9917939,5
3619620,546832,3
8916118,5041124,8
4119147,4351478,2
9466066,7244274,3
5070463,297996,4
6379889,7686638,7
5506157,6515629,4
1594077,1898785,8
732072,1239713,5
5314228,5832368,6
3846962,5334327,5
8491564,6752339,4
8804947,166755,3
9363805,2131601,3
6987572,2767769,5
8009863,362036,5
8403927,5301341,7
5859948,9589537,5
2382929,4117117,8
9202722,5068775,3
684318,8434733,6
7048133,456251,5
6026687,3292428,6
2704989,8095283,7
6480635,9837021,4
5868235,3931129,7
6446181,6302771,3
5860037,7937800,2
5519230,982300,6
5349896,8803427,3
7801269,7335574,7
3551603,9694682,2
8220545,6639258,7
6441290,9343963,7
3928150,5127093,7
2960573,37281,3
9889820,7324047,7
9936826,7513404,4
4841767,1919304,4
5813294,6572365,3
1319423,9322144,6
9136539,7370068,3
3954299,3882687,4
4064909,2758090,3
2553798,2874802,6
2873373,7890313,6
3489955,5259846,2
583817,8592326,5
1646798,4877541,9
4432631,4808600,5
8245062,6374004,4
6097928,6040445,7
4072242,1252456,2
1724866,166015,6
26966,1371416,3
8997293,8095283,7
5434040,2004280,5
48127,9621629,5
324063,5612173,6
9184451,3350906,2
2950690,5915583,7
2820112,6303371,6
268306,9096626,4
5607448,4123235,8
4939051,7584199,5
7131742,9515960,5
5535895,1492227,4
2679033,3916588,4
8416693,4825180,3
414342,7175109,5
65257,5041124,7
9622458,5566296,2
4229079,5395707,4
9040058,5468418,6
2741526,4294457,6
6574531,5256301,5
2951859,7706015,5
8344506,9234073,5
3405066,4480831,3
6674189,1046695,2
5666753,7808187,4
9354240,7491521,5
5486942,5525110,3
7579606,4565626,6
2732986,1654527,3
327720,9116963,2
263459,6369318,8
6782042,1046695,2
5915617,9927841,5
5870140,8520600,5
8004782,5578082,3
3533687,2656408,2
2816313,373176,4
7648174,2926357,7
9276122,4339499,7
1213556,2393302,4
5539338,4633015,2
5281655,3900717,8
9716733,8134163,6
4607696,1124293,3
7224644,7517899,4
2462042,6509385,3
5852249,510646,7
1800704,1855822,4
8429087,614914,1
178438,691383,4
9389728,7505284,4
1532983,2320434,7
2143662,7883392,6
2030190,9156458,7
4683445,8520600,5
8176387,2719496,4
4186855,4019280,7
3689147,4831290,2
6136708,5407809,2
6345201,7410681,3
595900,9265424,3
2406616,2874844,6
3847670,7324047,7
8065354,9248508,3
1442954,313198,9
2519982,166015,6
6252585,7947582,8
9833283,6238334,6
9769859,1610360,3
826206,1736429,7
1947216,457459,5
2408973,5003791,4
6808815,7757177,8
2035816,5365151,6
9838024,2726811,4
5329845,169365,6
26869,5832368,6
3979999,9265424,3
1897398,8990315,3
4613720,9140812,3
6181559,2961782,5
4131097,5566296,2
3553667,7563995,7
344359,1246205,6
3948948,6957556,1
3543813,8216017,5
9798387,8720910,2
2353929,1654527,3
1881254,3271353,6
2083099,4640990,2
172617,5468418,6
9737831,1870840,5
3814778,2367695,7
4597478,8130458,7
7004425,7880000,3
4303764,730767,6
3234310,5875100,6
4655324,7672202,6
2015735,6906995,8
2868215,4410457,9
5917923,1963562,6
5398645,3951653,7
5334810,9107312,5
4780919,9611792,7
9398671,547550,5
6933073,2719496,4
1298513,9574764,4
8243198,5959020,4
187688,9315262,5
644012,5501888,3
8382310,5525110,4
4929730,7244274,3
7425885,9606724,3
4392066,6773964,6
1201981,9172555,7
3095496,9127180,3
4352666,7474874,4
7128624,9793615,7
1828533,9837021,4
3372635,6765257,5
9323069,5315884,2
1063023,7741199,4
5716425,7637059,5
24420,4004519,2
1451611,6048437,4
3385111,3693024,4
1074981,5329076,9
2426576,4300646,2
5883025,4793193,7
9859213,5127093,7
999454,9393579,3
4156189,6216893,8
6742343,7505284,4
4944950,1359405,3
9354705,4581777,2
4104479,2263104,10
4962111,5485346,3
3933486,8549741,4
7144596,1736429,7
2910976,7950257,6
2897808,8524718,3
8176387,2375268,8
2011357,2267149,6
1060117,9321532,3
320755,3649421,6
6787803,50569,5
5012690,6369318,8
1705415,3900717,8
3136114,7523361,2
7229575,7161791,2
9718986,6906991,2
1771757,9470870,3
3608070,9265424,3
3577652,5578082,3
8761657,4457673,3
7320558,5456981,5
3810276,1226288,1
7669965,5944654,4
2073466,3603939,4
2075256,166015,6
5409737,3946449,5
8436732,9273748,6
289767,1167325,7
7945000,4253090,7
3340734,6486457,6
3955353,8650595,5
1496322,8682140,3
9999150,3622618,3
4891594,7952461,1
8547758,5560053,7
7086613,6957551,4
6322959,463210,2
7172377,7523361,2
5895579,883781,4
879874,7218898,8
9698892,8596774,6
258029,7308930,2
3579421,885103,5
3955332,654331,3
6728054,5812521,7
1065761,7223309,2
3272732,8368528,4
1547817,4610830,8
3586072,8114902,5
914159,407360,3
253488,6639258,7
209430,9899762,4
6536468,2593263,5
1894449,3566713,3
6868930,3040102,7
1519592,4862107,3
5543883,4234048,6
1688132,8312760,2
798252,8714045,2
9650502,3264171,9
5046349,8214164,2
8233582,17106,5
515860,9327124,5
3101745,8854897,3
2794128,7259459,5
738615,6959854,7
1041129,2734590,5
1213140,4647836,6
5445620,7569483,3
8172378,7382113,2
7591515,3590161,5
6548032,4793193,5
3228529,8688518,6
7894322,37281,3
3811721,9616563,3
7045898,9996727,3
4490599,1189951,2
1187966,9611792,7
5788898,3895098,6
6093574,7262189,5
663697,3643490,8
4747866,3685536,5
7831024,4115206,6
3217811,3853010,6
1433912,3267462,5
4981875,669924,4
3690470,9579635,3
6282666,4154554,4
7052065,2999213,3
6451628,883781,4
79649,1376546,3
6199467,8318466,3
3708477,2593263,6
6221020,8426816,7
3969653,2623627,2
253488,2999213,2
8167727,511107,7
6161510,3812611,6
2725353,170332,9
2028043,6072181,3
4725054,5526051,9
8645597,4997047,9
499504,166146,7
5895616,2122008,7
6619743,9728918,5
3248504,1386791,8
5842685,6564551,3
7410924,7311490,8
594588,2056945,3
4885414,624375,4
3878295,9315262,5
8295238,3301752,3
2875264,5966344,6
4999526,4437169,2
6939703,37656,3
4133899,2931631,6
4547087,5795794,3
2284998,1925954,2
9238332,2509474,5
2709914,6369318,8
583697,5526051,9
6941422,4793193,7
7605933,4862144,3
2706945,2977736,4
9894731,5924955,8
2165388,8312760,2
7058573,7476455,4
2012910,9210889,3
1035207,4540383,7
3536574,9636211,4
7098151,6711257,6
2803026,6509385,3
2579229,8140265,3
1406478,8372249,5
2570036,9715474,2
3786413,8470515,6
4908782,7338141,3
8985331,5237263,4
6160580,5068775,3
3997752,2201020,6
9679235,6358054,7
8338849,8134931,5
5874164,4573165,7
819254,7642314,3
3928150,6589195,5
6520880,270108,4
3022831,7907017,7
6683207,1982414,1
756020,8101313,3
1296060,8690270,5
3599527,9619390,2
7209288,8682635,5
3016292,4877541,9
3674932,4469424,2
6570142,8087909,2
6066631,4958879,8
2787180,7757177,8
1412214,6303371,6
7329586,9315262,6
9655960,2393302,3
69066,5207530,3
6153761,6119798,6
3513622,9127180,4
4857357,4640990,2
9704900,241703,7
5376173,2683991,2
2200566,6280419,3
811964,9815958,4
3971460,2158715,3
6320734,1576927,7
1820601,7612388,7
3129172,456251,6
8162783,1872598,7
5214542,7998956,7
5954075,166015,6
4355248,6909846,7
3363437,7674564,7
9238318,858676,5
9034802,4581777,2
521491,5566296,2
8710146,5936628,4
3060212,3235220,1
9414104,5254367,5
78466,7324047,7
9888451,1898785,8
1403301,160801,5
9973748,265262,6
5219109,9314845,2
7297512,5335238,8
7274841,4115206,6
3708477,8854897,3
2526001,2765464,3
7040217,2767769,4
5527567,5885410,4
6377500,9315262,5
1221669,2623258,5
3292908,3622618,3
3270377,7324047,7
9776493,4958879,8
7955293,5207530,3
9374003,3876799,7
2701641,6054441,6
3934979,8060408,3
2806500,8627542,1
2864632,9327124,4
7666864,2917977,5
3498468,749109,5
637650,9756051,3
2142940,1359405,3
5939245,762195,5
3259838,1924525,2
1421000,5966344,6
3787288,4153462,7
4580638,3503743,2
2426337,1987221,4
3175891,2417865,4
8123803,1176549,2
6643216,9279573,1
4152899,5875100,6
6849436,4931379,6
9683206,3104566,3
9705520,1129981,6
5831653,9127180,3
8478941,6631314,5
1107745,270108,4
5970196,9494851,7
7268848,9920602,7
3568530,6789882,2
247607,1888600,5
4097038,1133796,5
9180900,6048437,5
6886972,2867433,7
7277697,5300235,5
9848602,9315262,6
1706050,4423891,4
1758282,2401657,4
2315619,988515,1
9163889,8508817,3
9539671,7370068,3
9694981,5335238,8
6307209,2765464,3
5704412,2974545,3
7295240,6734539,2
7732233,9279573,1
1798580,5273506,2
7683566,9437160,3
9513541,8584893,4
2537980,3121385,6
1412623,8790923,5
393975,2767769,5
3445698,3871044,4
3185643,4294457,6
7271171,7965054,5
5607258,8990315,3
3268965,5689055,6
4143690,2022535,3
5100470,1576927,6
6933073,2216163,3
1345389,7642314,2
4015373,3475125,4
6422694,4516179,1
5116085,9925104,5
1998397,3685536,5
2800354,242656,2
8170394,2022535,3
9767365,650405,4
4283007,1610360,3
2758230,5256301,5
8873273,241703,7
5085692,2056945,3
1638876,1262296,4
8595424,944610,5
399506,5259846,2
6154928,2717598,8
3223103,9917939,5
4685118,8559644,4
6452211,2670533,4
1594479,615426,5
3744562,9619390,3
8022722,4480831,3
9859213,4666235,4
7765107,3416606,3
9864049,5951657,4
589613,562941,3
3231905,8310112,2
1666573,8310112,2
7411484,6159398,7
9400326,3951653,7
8619307,4444333,2
9389402,5618289,6
2757752,9328614,2
8110345,8596774,6
620675,4339499,7
753485,8962502,8
1074981,9756051,3
1908658,3633850,6
8168326,5335356,3
9444470,762195,5
470464,8854897,3
8147568,8087909,2
1757778,9437160,3
9346996,8592878,7
8011873,6784017,4
3793809,8650595,5
3560941,2388802,3
5369669,5501888,3
700280,2874802,6
6477187,1508171,2
853065,5468418,6
9838409,2717598,8
6451620,4666235,4
4649272,2001541,7
4683821,9494851,7
4750635,9892404,5
2549404,1840236,5
5084130,1654527,2
9841414,8627542,2
2281321,8592326,5
9327662,1133878,6
4116985,955652,7
167533,364974,5
9005803,8134163,6
6242526,2453677,7
3962806,9311761,2
4081338,1576927,6
9122651,7519250,2
8456165,5329076,9
6613832,3784695,8
3524279,6085530,6
6075060,1252456,2
6570978,955652,8
3279743,9124560,7
7205828,982300,6
6081946,5422817,6
1267834,5261505,1
8977178,9370156,5
4584115,9581121,3
2445364,5761837,1
4704740,5966344,6
2326518,2775481,4
9486486,8596774,6
7481721,7338141,3
815225,5276055,6
8588550,8582016,4
616348,4480831,3
4503400,3350906,2
3257592,5832368,6
7177479,9616563,3
6076024,535154,2
5353947,2683991,2
6008012,8714045,2
1964850,6303371,6
7425611,5355658,5
7144886,5127093,7
278126,6639258,7
4794687,6393387,3
1021956,8549741,4
6706921,3931129,6
4110227,9328614,2
9715810,2564346,3
8222237,5036498,6
2792048,2509474,5
9622408,1409504,6
772340,47467,5
9151848,2278266,6
2017482,9070832,3
6023272,3022512,8
3853793,1713705,6
3895718,3840877,1
8973319,4303341,3
5447836,3853010,6
156819,5041124,8
8834947,5730568,3
2567021,2401657,4
1221292,2495971,5
594466,7584199,5
234188,6727504,5
1079052,196409,8
6058078,6626101,4
4908964,7563995,7
9701730,9820246,4
7286464,4761076,3
3879913,5921654,7
8539454,8854897,4
1363041,6792941,3
8739882,9765877,3
6316908,8368528,4
9837198,3900717,8
6158237,1315645,8
9781807,8218698,7
8420177,4581777,2
7183387,2375268,7
7345217,1560771,4
5591324,1262296,4
1848046,6054441,6
5931753,6305989,2
7782946,4749330,2
9240722,15364,9
2027091,5717896,2
8010153,47467,6
7469485,8372249,4
1687160,9579635,3
7625935,3264171,9
7053932,9522381,7
1012136,5422817,6
847981,7584199,5
3432995,5526051,9
9044818,3853010,6
8459027,2584578,2
7581976,7111006,7
3311018,4781758,6
7400955,5812521,7
8862900,4633015,3
2372550,1032780,5
6824892,8604962,3
9762232,7211040,6
7554133,1856270,8
8154473,5092584,2
3045170,4010161,8
2548288,6223017,4
1237451,3132252,8
5680797,4552582,4
6767746,4300646,2
2332012,7937800,2
7988001,1963562,6
9476121,6242825,7
2963577,3316187,3
9814297,5875100,6
6685515,4117117,8
3631687,5041124,8
5921474,4163894,9
3091396,2999213,3
9443138,3916588,4
3922722,1409504,6
3508502,5422817,6
4126767,9152011,8
8460924,6589195,5
4122065,8101313,3
9657358,6025450,4
6461170,762195,5
756689,1630820,5
9487057,6374004,5
4526352,345369,3
5527567,6119798,7
4071506,2974085,5
6768557,5047808,6
2741526,9248508,3
2175232,5924955,8
9820386,9039310,3
4486535,241703,7
8573806,2310307,2
7224644,3292428,6
7637580,7432254,7
774653,8795029,4
7925948,4997047,9
443419,3895098,6
2509945,5689055,6
9631984,705324,3
8765524,1589691,2
1713454,9579635,4
7580399,3589264,6
8632320,146971,2
3011441,9328614,2
7544853,4516179,1
7081224,345369,3
5513212,1840236,5
9503764,2903559,4
3904075,3899529,5
1498540,5578082,3
3620963,8113852,4
1829162,7523361,2
7613315,1224420,7
9936389,5092584,2
8193046,2234511,3
5500137,550664,2
5571950,9350972,4
7810054,8134931,5
5158501,2320434,7
8406369,7262189,4
8704892,5832368,6
5626404,8060408,3
6528556,5526051,9
4042326,4044716,4
3340583,5041124,8
5084130,5334327,5
7914349,5526051,9
2212078,6318050,7
3859214,3987272,2
2118754,4123399,6
498949,7890313,6
7753547,2849771,4
3430507,37281,3
2541756,4552582,4
4073537,8422662,3
466383,6564551,4
9234188,1840236,5
5435568,3264171,9
3939528,5955854,3
3250140,2717598,8
9694981,5762808,5
2121708,7961461,4
9010799,6956950,6
9419628,7736447,5
7861115,5284357,1
6322789,5256301,5
4725008,3246875,6
